genome.genome_id	genome.genome_name	genome.genome_quality	genome.genome_status	genome.patric_cds	genome.genome_length	genome.checkm_completeness	genome.checkm_contamination	genome.contigs	genome.contig_n50	genome.contig_l50	genome.coarse_consistency	genome.fine_consistency
1313.14687	Streptococcus pneumoniae strain UoS3109	Good	WGS	2185	2055532	100	0.5	56	60815	11	99.7	98.7
1313.14688	Streptococcus pneumoniae strain UoS3286	Good	WGS	2145	2063386	100	0	57	97971	7	99.8	99
1313.14689	Streptococcus pneumoniae strain UoS4024	Good	WGS	2180	2051806	99.8	1	54	77987	9	99.4	98.8
1313.14690	Streptococcus pneumoniae strain UoS4008	Good	WGS	2093	1979274	100	0.1	23	152029	5	100	99.5
1313.14691	Streptococcus pneumoniae strain UoS4027	Good	WGS	2132	1998992	100	1.2	53	81999	9	99.4	98.4
1313.14694	Streptococcus pneumoniae strain UoS4029	Good	WGS	2182	2078090	100	1	53	76273	9	99.3	98.2
1313.14696	Streptococcus pneumoniae strain UoS4036	Good	WGS	2202	2072109	100	0.7	52	81959	9	99.9	99.1
1313.14701	Streptococcus pneumoniae strain UoS4054	Good	WGS	2218	2099728	99.8	0.4	61	68168	10	99.6	98.5
1313.14703	Streptococcus pneumoniae strain UoS4076	Good	WGS	2216	2087806	100	1.5	47	87811	9	99.6	98.9
1313.14704	Streptococcus pneumoniae strain UoS4081	Good	WGS	2246	2120359	99.8	0	28	133385	6	99.5	98.9
1313.14709	Streptococcus pneumoniae strain UoS4096	Good	WGS	2171	2074323	99.8	0.9	77	55195	13	99.8	98.8
1313.14711	Streptococcus pneumoniae strain UoS4087	Good	WGS	2187	2083650	100	0.6	60	55303	10	99.6	98.7
1313.14715	Streptococcus pneumoniae strain UoS4104	Good	WGS	2141	2044310	100	0.9	65	54310	12	99.8	98.5
1313.14716	Streptococcus pneumoniae strain UoS4109	Good	WGS	2126	2021300	100	1.7	44	66768	9	99.4	98.4
1313.14720	Streptococcus pneumoniae strain UoS4151	Good	WGS	2053	1975833	100	0.8	73	54536	13	99.8	99.1
1313.14723	Streptococcus pneumoniae strain UoS4155	Good	WGS	2151	2049283	100	1.5	47	79820	9	99.9	99.1
1313.14724	Streptococcus pneumoniae strain UoS4157	Good	WGS	2130	2036867	100	0.2	63	53574	13	99.7	98.8
1313.14728	Streptococcus pneumoniae strain UoS4167	Good	WGS	2270	2134111	100	0.4	72	54537	12	99.3	98.7
1313.14740	Streptococcus pneumoniae strain UoS4191	Good	WGS	2250	2116665	100	0	51	92388	7	99.5	99
1313.14742	Streptococcus pneumoniae strain UoS4206	Good	WGS	2128	2047971	100	0.3	53	59706	12	99.9	99.4
1313.14745	Streptococcus pneumoniae strain UoS4275	Good	WGS	2139	2022384	100	0.4	41	80905	9	99.9	99.3
1313.14746	Streptococcus pneumoniae strain UoS4273	Good	WGS	2149	2087060	99.8	0.3	54	88383	8	99.7	98.9
1313.14747	Streptococcus pneumoniae strain UoS4279	Good	WGS	2120	2042328	100	0.7	57	81438	9	99.7	98.8
1313.14753	Streptococcus pneumoniae strain UoS5098	Good	WGS	2158	2047502	100	1.1	41	82015	7	99.6	99
1313.14758	Streptococcus pneumoniae strain UoS4310	Good	WGS	2224	2105359	100	0.6	68	59454	9	99.7	98.8
1313.14761	Streptococcus pneumoniae strain UoS4318	Good	WGS	2147	2024156	99.8	0	37	99179	8	99.7	98.9
1313.14769	Streptococcus pneumoniae strain UoS4338	Good	WGS	2171	2073780	99.8	0	45	74034	9	99.3	98.8
1313.14774	Streptococcus pneumoniae strain UoS4356	Good	WGS	2136	2023177	100	0	37	84203	8	99.7	98.9
1313.14775	Streptococcus pneumoniae strain UoS4362	Good	WGS	2199	2087648	99.8	0.2	53	98232	6	99.3	98.8
1313.14776	Streptococcus pneumoniae strain UoS4361	Good	WGS	2211	2103608	100	0.5	55	63199	11	99.3	98.6
1313.14779	Streptococcus pneumoniae strain UoS4369	Good	WGS	2145	2035944	100	0.2	40	76467	7	99.6	99.2
1313.14783	Streptococcus pneumoniae strain UoS4375	Good	WGS	2109	2029444	100	0.5	62	53786	11	99.7	98.7
1313.14784	Streptococcus pneumoniae strain UoS4372	Good	WGS	2159	2064578	100	1	45	76909	10	99.4	98.5
1313.14785	Streptococcus pneumoniae strain UoS4382	Good	WGS	2093	2011588	100	0.8	45	68135	9	99.4	98.8
1313.14787	Streptococcus pneumoniae strain UoS4388	Good	WGS	2232	2087431	99.8	0	24	132356	4	99.6	99.2
1313.14788	Streptococcus pneumoniae strain UoS4386	Good	WGS	2104	2031784	100	0.5	44	99984	7	99.8	98.8
1313.14789	Streptococcus pneumoniae strain UoS4399	Good	WGS	2141	2040681	100	0.2	59	56843	12	99.7	99
1313.14791	Streptococcus pneumoniae strain UoS4385	Good	WGS	2128	2050778	100	0.2	59	73294	10	99.7	99.2
1313.14794	Streptococcus pneumoniae strain UoS4223	Good	WGS	2035	1960661	100	0	68	56528	13	99.8	99.2
1313.14797	Streptococcus pneumoniae strain UoS5083	Good	WGS	2232	2105270	100	0.5	63	69965	10	99.3	98.6
1313.14801	Streptococcus pneumoniae strain UoS5014	Good	WGS	2201	2066707	99.8	0	44	68194	8	99.6	99.1
1313.14802	Streptococcus pneumoniae strain UoS5015	Good	WGS	2231	2116862	100	0.5	50	72286	10	99.3	98.8
1313.14805	Streptococcus pneumoniae strain UoS5020	Good	WGS	2156	2061581	100	0.9	57	68796	10	99.3	98.7
1313.14808	Streptococcus pneumoniae strain UoS5028	Good	WGS	2133	2053070	100	0.8	56	60602	12	99.5	98.9
1313.14809	Streptococcus pneumoniae strain UoS5026	Good	WGS	2237	2111548	100	1.3	67	59295	13	99.6	99.3
1313.14812	Streptococcus pneumoniae strain UoS5038	Good	WGS	2172	2073920	99.8	0.5	54	69712	9	99.3	98.6
1313.14813	Streptococcus pneumoniae strain UoS5033	Good	WGS	2108	2045152	100	0.7	57	69074	10	99.3	98.7
1313.14815	Streptococcus pneumoniae strain UoS5040	Good	WGS	2282	2141278	100	0.6	61	68997	12	99.8	98.9
1313.14821	Streptococcus pneumoniae strain UoS5061	Good	WGS	2135	2054889	100	1.5	56	68677	10	99.7	98.4
1313.14822	Streptococcus pneumoniae strain UoS5065	Good	WGS	2204	2096214	100	0.5	76	51396	14	99.5	98.9
1313.14824	Streptococcus pneumoniae strain UoS5066	Good	WGS	2078	1988172	100	0.8	50	66919	10	99.9	98.8
1313.14825	Streptococcus pneumoniae strain UoS5068	Good	WGS	2205	2083718	100	0.2	93	39154	17	99.5	99.2
1313.14826	Streptococcus pneumoniae strain UoS5072	Good	WGS	2191	2086976	100	0.2	74	47161	14	99.6	98.7
1313.14836	Streptococcus pneumoniae strain UoS5119	Good	WGS	2223	2097843	99.8	0.1	55	65218	12	99.5	99.2
1313.14841	Streptococcus pneumoniae strain UoS5136	Good	WGS	2227	2115968	100	0.5	81	46712	15	99.4	98.8
1313.14842	Streptococcus pneumoniae strain UoS5144	Good	WGS	2151	2057455	98.9	0.4	164	25435	23	99.3	98.7
1313.14845	Streptococcus pneumoniae strain UoS5156	Good	WGS	2198	2072454	100	0.8	61	62851	11	99.6	99
1313.14846	Streptococcus pneumoniae strain UoS5165	Good	WGS	2103	2021040	99.8	0.2	46	75590	10	99.5	98.9
1313.14848	Streptococcus pneumoniae strain UoS5149	Good	WGS	2139	2046000	99.8	0.2	31	104606	6	99.7	99
1313.14849	Streptococcus pneumoniae strain UoS5166	Good	WGS	2042	1952819	100	0	43	78505	8	99.5	99.1
1313.14852	Streptococcus pneumoniae strain UoS5178	Good	WGS	2201	2077387	100	0.3	30	103821	6	99.3	98.6
1313.14853	Streptococcus pneumoniae strain UoS5180	Good	WGS	2215	2092540	99.7	0.3	32	128610	6	99.4	98.7
1313.14859	Streptococcus pneumoniae strain UoS5186	Good	WGS	2171	2051753	100	0.8	48	69615	10	99.7	98.5
1313.14862	Streptococcus pneumoniae strain UoS5218	Good	WGS	2123	2020093	100	1	40	93775	8	99.7	99
1313.14866	Streptococcus pneumoniae strain UoS5226	Good	WGS	2143	2045176	100	2.9	53	81281	9	99.5	98.5
1313.14869	Streptococcus pneumoniae strain UoS5233	Good	WGS	2152	2027265	100	1.3	45	84619	9	99.5	98.4
1313.14871	Streptococcus pneumoniae strain UoS5243	Good	WGS	2191	2077552	100	0.3	45	89908	7	99.5	99
1313.14873	Streptococcus pneumoniae strain UoS5247	Good	WGS	2192	2053299	100	0.1	23	123510	5	99.6	99.1
1313.14882	Streptococcus pneumoniae strain UoS5276	Good	WGS	2208	2064409	100	0.2	27	189816	5	99.6	99
1313.14887	Streptococcus pneumoniae strain UoS5288	Good	WGS	2197	2055115	100	0.2	34	124608	5	99.6	99.2
1313.14889	Streptococcus pneumoniae strain 3063STDY5801664	Good	WGS	2163	2052867	99.6	0.2	35	143257	5	99.9	99
1313.14893	Streptococcus pneumoniae strain 3063STDY5861086	Good	WGS	2273	2124646	100	0	39	131238	6	99.5	99
1313.14894	Streptococcus pneumoniae strain 3063STDY5801667	Good	WGS	2215	2092647	100	0.1	39	96351	8	99.3	98.8
1313.14895	Streptococcus pneumoniae strain 3063STDY5801669	Good	WGS	2227	2098788	100	0	33	92663	6	99.7	99
1313.14896	Streptococcus pneumoniae strain 3063STDY5801668	Good	WGS	2186	2052786	99.7	0	30	120676	5	99.6	99.1
1313.14897	Streptococcus pneumoniae strain 3063STDY5801672	Good	WGS	2139	2029871	100	0	30	101516	6	99.4	99
1313.14902	Streptococcus pneumoniae strain 3063STDY5801736	Good	WGS	2237	2117974	100	0.5	35	127740	6	99.7	98.7
1313.14904	Streptococcus pneumoniae strain 3063STDY5801676	Good	WGS	2225	2100702	100	0.3	28	179179	5	99.5	98.7
1313.14905	Streptococcus pneumoniae strain 3063STDY5801735	Good	WGS	2221	2117620	100	0.5	36	175672	5	99.6	98.8
1313.14911	Streptococcus pneumoniae strain 3063STDY5861110	Good	WGS	2157	2013791	100	0.2	57	69087	9	99.4	99
1313.14915	Streptococcus pneumoniae strain 3063STDY5801680	Good	WGS	2203	2061568	100	0	20	242976	4	99.6	99.2
1313.14917	Streptococcus pneumoniae strain 3063STDY5801681	Good	WGS	2083	1988389	99.8	0.3	39	91643	8	99.6	99.3
1313.14919	Streptococcus pneumoniae strain 3063STDY5801685	Good	WGS	2141	2030773	100	0	33	139279	5	99.4	99
1313.14921	Streptococcus pneumoniae strain 3063STDY5801686	Good	WGS	2297	2158523	99.8	0	40	121454	8	99.5	99
1313.14922	Streptococcus pneumoniae strain 3063STDY5801687	Good	WGS	2137	2009762	99.8	0	24	175093	5	99.8	99
1313.14927	Streptococcus pneumoniae strain 3063STDY5801692	Good	WGS	2141	2031481	100	0.3	29	167891	5	99.4	99
1313.14928	Streptococcus pneumoniae strain 3063STDY5801693	Good	WGS	2211	2092708	99.7	0.3	40	85553	8	99.3	98.8
1313.14934	Streptococcus pneumoniae strain 3063STDY5801700	Good	WGS	2262	2097322	99.9	0	28	162270	5	99.6	99.1
1313.14941	Streptococcus pneumoniae strain 3063STDY5801707	Good	WGS	2157	2058436	100	0	28	117877	6	99.9	99
1313.14943	Streptococcus pneumoniae strain 3063STDY5801709	Good	WGS	2280	2129178	100	0	34	121295	6	99.3	98.8
1313.14944	Streptococcus pneumoniae strain 3063STDY5801711	Good	WGS	2247	2092928	100	0	22	190500	4	99.6	99.2
1313.14948	Streptococcus pneumoniae strain 3063STDY5801714	Good	WGS	2155	2058273	100	0.6	34	144208	6	99.7	98.9
1313.14957	Streptococcus pneumoniae strain 3063STDY5801724	Good	WGS	2086	2006699	100	0	36	90074	7	99.4	99
1313.14960	Streptococcus pneumoniae strain 3063STDY5801726	Good	WGS	2269	2123943	100	0.2	40	92847	6	99.5	99
1313.14962	Streptococcus pneumoniae strain 3063STDY5861150	Good	WGS	2172	2063128	100	0.4	39	116321	6	99.7	98.9
1313.14961	Streptococcus pneumoniae strain 3063STDY5801728	Good	WGS	2145	2010970	99.6	0	28	158566	6	99.7	99
1313.14971	Streptococcus pneumoniae strain 3063STDY5801733	Good	WGS	2069	1996055	99.7	0.3	31	121264	7	99.3	98.9
1313.14977	Streptococcus pneumoniae strain 3063STDY5801761	Good	WGS	2222	2071359	100	0.2	36	109487	7	99.8	98.9
1313.14978	Streptococcus pneumoniae strain 3063STDY5801765	Good	WGS	2242	2108295	99.8	0.3	35	151784	6	99.3	98.8
1313.14980	Streptococcus pneumoniae strain 3063STDY5801768	Good	WGS	2234	2111388	99.7	0	32	155317	5	99.4	99
1313.14981	Streptococcus pneumoniae strain 3063STDY5801769	Good	WGS	2249	2137109	100	0.6	38	133633	5	99.2	98.5
1313.14984	Streptococcus pneumoniae strain 3063STDY5801771	Good	WGS	2263	2142994	100	1.5	48	95027	9	99.6	99
1313.14985	Streptococcus pneumoniae strain 3063STDY5801767	Good	WGS	2206	2088186	99.9	0	42	82168	10	99.3	98.7
1313.14986	Streptococcus pneumoniae strain 3063STDY5801773	Good	WGS	2189	2049985	99.8	0	26	150128	5	99.7	99.3
1313.14987	Streptococcus pneumoniae strain 3063STDY5801774	Good	WGS	2320	2151275	99.7	0	63	81725	9	99.4	99.2
1313.14990	Streptococcus pneumoniae strain 3063STDY5801776	Good	WGS	2250	2114307	99.8	0.2	28	132224	5	99.6	98.6
1313.14993	Streptococcus pneumoniae strain 3063STDY5801780	Good	WGS	2263	2139474	99.8	0.5	30	157987	5	99.3	98.4
1313.14996	Streptococcus pneumoniae strain 3063STDY5801785	Good	WGS	2185	2052199	99.8	0.2	22	139665	5	99.6	99.2
1313.15001	Streptococcus pneumoniae strain 3063STDY5801787	Good	WGS	2141	2038797	100	0	30	130137	6	99.4	99
1313.15002	Streptococcus pneumoniae strain 3063STDY5801790	Good	WGS	2122	2034741	100	0	31	128122	5	99.4	99
1313.15013	Streptococcus pneumoniae strain 3063STDY5801800	Good	WGS	2277	2145935	100	0.6	51	102109	8	99.6	99.2
1313.15016	Streptococcus pneumoniae strain 3063STDY5801799	Good	WGS	2180	2056481	99.4	0.2	27	146272	5	99.7	98.9
1313.15017	Streptococcus pneumoniae strain 3063STDY5801803	Good	WGS	2179	2091621	100	0	26	202852	4	99.2	98.7
1313.15019	Streptococcus pneumoniae strain 3063STDY5801804	Good	WGS	2235	2100996	100	0.2	37	94900	8	99.9	99.3
1313.15022	Streptococcus pneumoniae strain 3063STDY5801818	Good	WGS	2204	2077780	100	0.3	44	92038	8	99.8	98.7
1313.15023	Streptococcus pneumoniae strain 3063STDY5861119	Good	WGS	2136	2031707	100	0	27	252104	4	99.4	99
1313.15027	Streptococcus pneumoniae strain 3063STDY5801810	Good	WGS	2167	2038713	100	0.2	32	96478	7	99.5	98.7
1313.15028	Streptococcus pneumoniae strain 3063STDY5801814	Good	WGS	2232	2095209	100	0.2	30	126499	5	99.9	99.1
1313.15029	Streptococcus pneumoniae strain 3063STDY5801812	Good	WGS	2248	2093000	99.9	0.6	28	129911	6	99.2	98.7
1313.15031	Streptococcus pneumoniae strain 3063STDY5801820	Good	WGS	2079	1978047	99.7	0	21	248008	3	99.5	99.1
1313.15035	Streptococcus pneumoniae strain 3063STDY5801825	Good	WGS	2172	2062059	99.8	0	31	164028	5	99.7	98.9
1313.15038	Streptococcus pneumoniae strain 3063STDY5801827	Good	WGS	2104	1988782	99.8	0.2	27	129242	5	100	99.6
1313.15039	Streptococcus pneumoniae strain 3063STDY5801828	Good	WGS	2178	2080606	100	0	37	122078	6	99.7	98.9
1313.15040	Streptococcus pneumoniae strain 3063STDY5801829	Good	WGS	2173	2059134	99.8	0.5	35	124487	5	99.7	98.8
28037.280	Streptococcus mitis strain RH_50738_11	Good	WGS	2021	1974146	99.3	0.7	29	141370	4	99.9	99.6
28037.286	Streptococcus mitis strain OD_310347_11	Good	WGS	2131	2008414	100	1.9	57	88752	8	99.7	99.3
760742.3	Streptococcus pneumoniae GA02254	Good	WGS	2268	2172445	100	1.1	14	391621	3	99.6	98.7
760743.3	Streptococcus pneumoniae GA02270	Good	WGS	2282	2166321	99.5	2.1	17	337879	2	99	97.9
760745.3	Streptococcus pneumoniae GA04175	Good	WGS	2244	2161628	99.7	0.6	9	442580	3	99.6	98.7
760748.3	Streptococcus pneumoniae GA05245	Good	WGS	2235	2165380	99.8	0.1	12	384406	2	99.3	98.7
760749.3	Streptococcus pneumoniae GA05248	Good	WGS	2242	2127842	98.8	0.5	10	340330	3	99.2	98.7
760772.3	Streptococcus pneumoniae GA13494	Good	WGS	2400	2212280	99.4	3.7	15	459277	2	99.3	97.4
760776.3	Streptococcus pneumoniae GA14373	Good	WGS	2284	2181002	99.7	0.5	18	193134	4	99.2	98.4
760778.3	Streptococcus pneumoniae GA14798	Good	WGS	2170	2105647	99.4	2.1	14	208732	3	99.3	98.4
760779.3	Streptococcus pneumoniae GA16121	Good	WGS	2282	2147028	99.5	3.6	7	401983	2	99.3	97.9
760794.3	Streptococcus pneumoniae GA18068	Good	WGS	2251	2165361	99.8	0.5	8	478843	2	99.3	98.6
760799.3	Streptococcus pneumoniae GA19451	Good	WGS	2186	2092680	99.7	1.9	18	224781	3	99.3	98.4
760800.3	Streptococcus pneumoniae GA19690	Good	WGS	2098	2016753	99.8	0.5	7	685930	2	99.4	99
760803.3	Streptococcus pneumoniae GA40028	Good	WGS	2096	2042828	97.2	0.8	13	206151	4	98.7	98.3
760805.3	Streptococcus pneumoniae GA40410	Good	WGS	2192	2119097	100	0.8	21	232649	4	99.8	98.8
760806.3	Streptococcus pneumoniae GA40563	Good	WGS	2203	2114161	98.4	1.9	19	276606	4	98.9	97.9
760808.3	Streptococcus pneumoniae GA41277	Good	WGS	2356	2192860	99.7	3.1	13	345845	2	99.7	98.1
760812.3	Streptococcus pneumoniae GA41437	Good	WGS	2302	2155390	99.4	2.1	15	301072	2	98.9	97.6
760814.3	Streptococcus pneumoniae GA41565	Good	WGS	2321	2207206	100	1.5	9	410786	2	99.3	98.5
760815.3	Streptococcus pneumoniae GA41688	Good	WGS	2221	2108033	98.9	1.5	11	345003	3	99.6	98.8
760819.3	Streptococcus pneumoniae GA43380	Good	WGS	2188	2083152	99.8	1.6	12	1042639	1	99.3	98.2
760823.3	Streptococcus pneumoniae GA44378	Good	WGS	2272	2210599	99.5	0.3	11	295086	3	98.9	98.2
760824.3	Streptococcus pneumoniae GA44386	Good	WGS	2248	2185940	100	0.3	13	539520	2	99.2	98.5
760827.3	Streptococcus pneumoniae GA44511	Good	WGS	2256	2142184	100	0.8	24	180932	5	99.4	98.7
760834.3	Streptococcus pneumoniae GA47368	Good	WGS	2325	2177227	99.2	2	8	553834	2	98.9	97.6
760835.3	Streptococcus pneumoniae GA47373	Good	WGS	2249	2145916	99.5	0.9	10	1314112	1	99.3	98.3
760842.3	Streptococcus pneumoniae GA47597	Good	WGS	2141	2073425	99.8	0.5	10	436705	2	99.5	98.8
760843.3	Streptococcus pneumoniae GA47628	Good	WGS	2164	2120267	100	0.3	12	482561	2	99.4	98.6
760844.3	Streptococcus pneumoniae GA47688	Good	WGS	2151	2080761	100	1	15	277519	3	99.4	98.7
760847.3	Streptococcus pneumoniae GA47778	Good	WGS	2219	2081849	99.5	3.2	18	180312	5	99.3	97.9
760850.3	Streptococcus pneumoniae GA47976	Good	WGS	2187	2115490	99.8	0.8	11	309133	3	99.8	99.2
760852.3	Streptococcus pneumoniae GA49194	Good	WGS	2158	2093149	99.8	0.5	4	1728431	1	99.4	99
760854.3	Streptococcus pneumoniae GA49447	Good	WGS	2307	2199532	99.4	2.2	20	257294	3	99	97.6
760855.3	Streptococcus pneumoniae GA49542	Good	WGS	2230	2145249	100	0.2	9	342480	3	99.4	99
760859.3	Streptococcus pneumoniae GA54644	Good	WGS	2272	2128321	99.7	2.6	7	1313102	1	99.3	98.3
760860.3	Streptococcus pneumoniae GA47439	Good	WGS	2094	2019801	99.5	0	11	337258	3	99.1	98.8
760864.3	Streptococcus pneumoniae 4027-06	Good	WGS	2188	2116267	99.8	0.6	7	437416	2	99.7	98.7
760865.3	Streptococcus pneumoniae 6963-05	Good	WGS	2166	2114952	99.8	0.2	16	328547	3	99.6	98.9
760867.3	Streptococcus pneumoniae 8190-05	Good	WGS	2156	2069738	99.1	0.6	32	172771	4	99	98.4
760868.3	Streptococcus pneumoniae 5185-06	Good	WGS	2183	2108738	99.8	1.8	15	308389	3	99.3	98.3
760870.3	Streptococcus pneumoniae 7879-04	Good	WGS	2207	2075829	99.7	3.3	9	1223915	1	99.4	98
760872.3	Streptococcus pneumoniae 7533-05	Good	WGS	2179	2093378	99.2	1.8	16	196182	5	99	98.2
760873.3	Streptococcus pneumoniae 4075-00	Good	WGS	2136	2084867	98.6	0.6	8	474463	2	98.9	98.2
760879.3	Streptococcus pneumoniae EU-NP03	Good	WGS	2186	2111371	100	0.2	10	388781	3	99.6	99
760880.3	Streptococcus pneumoniae EU-NP04	Good	WGS	2194	2123188	98.6	0.6	12	308837	3	99.5	98.7
760888.3	Streptococcus pneumoniae Netherlands15B-37	Good	WGS	2188	2101444	99.8	1.9	13	299876	3	99.6	98.1
1313.9626	Streptococcus pneumoniae strain SB35	Good	WGS	2029	1912236	99.3	0.9	279	11311	54	99	98.3
1313.9592	Streptococcus pneumoniae strain Kor_906	Good	WGS	2145	2041873	99.5	0.2	186	19367	32	99.2	98.6
1313.9594	Streptococcus pneumoniae strain Kor_909	Good	WGS	2125	2020742	100	0.3	203	19158	33	99.2	98.4
1313.9579	Streptococcus pneumoniae strain TW_M30	Good	WGS	2168	2013345	99.8	0.5	233	13577	40	99.2	98.3
1313.9947	Streptococcus pneumoniae strain VN_B15	Good	WGS	2155	2045081	99.7	0.3	206	14808	38	99	98.4
1313.9595	Streptococcus pneumoniae strain Kor_14	Good	WGS	2116	2018420	100	0.3	200	16703	33	99.2	98.4
1313.9807	Streptococcus pneumoniae strain 04-036	Good	WGS	2053	1924009	99.2	0.2	249	11749	48	99.3	98.3
1313.9598	Streptococcus pneumoniae strain Kor_138	Good	WGS	2134	2026642	99.8	0.5	210	16217	34	99.1	98.4
1313.9692	Streptococcus pneumoniae strain Kor_146	Good	WGS	2143	2032436	100	0.5	199	18057	33	99.2	98.4
1313.9860	Streptococcus pneumoniae strain 92	Good	WGS	2128	2026945	99.8	0.3	184	19903	33	99.3	98.5
1313.9701	Streptococcus pneumoniae strain 1590	Good	WGS	2194	2073864	99.8	0.5	191	19116	33	99	98.2
1313.9704	Streptococcus pneumoniae strain 1789	Good	WGS	2127	2005690	100	0.1	211	16536	37	99.1	98.3
1313.9844	Streptococcus pneumoniae strain 3355	Good	WGS	2050	1913470	99.7	1.1	284	10604	56	99.2	98.2
1313.9868	Streptococcus pneumoniae strain DG18	Good	WGS	2150	2048514	99.7	0	186	20064	32	99.2	98.6
1313.9666	Streptococcus pneumoniae strain B743	Good	WGS	2093	1972354	100	0.4	265	11598	48	99.1	98.2
1313.9669	Streptococcus pneumoniae strain BS1	Good	WGS	2167	2056345	100	0.4	183	18503	29	99.1	98.2
1313.9866	Streptococcus pneumoniae strain BS26	Good	WGS	2206	2091712	99.7	0.2	160	24150	29	99.3	98.7
1313.9671	Streptococcus pneumoniae strain DG104	Good	WGS	2231	2092697	99.8	0.9	176	21004	29	99.2	98.3
1313.9884	Streptococcus pneumoniae strain Mal_P4	Good	WGS	2169	2080494	100	0.3	162	21274	30	99.3	98.7
1313.9933	Streptococcus pneumoniae strain SI_O1	Good	WGS	2176	2097203	100	0.2	147	24557	26	99.3	98.7
1313.9874	Streptococcus pneumoniae strain HK_P38	Good	WGS	2178	2067649	100	0.6	193	17807	38	99.3	98.4
1313.9875	Streptococcus pneumoniae strain HK_P58	Good	WGS	2161	2077696	99.5	0.5	137	28070	23	99.2	98.6
1313.9886	Streptococcus pneumoniae strain Mal_M6	Good	WGS	2179	2094210	100	0.5	144	24481	27	99.3	98.6
1313.9677	Streptococcus pneumoniae strain DG99	Good	WGS	2171	2085894	100	0.3	141	24330	27	99.2	98.7
1313.9679	Streptococcus pneumoniae strain GH10	Good	WGS	2166	2091364	100	0.2	144	23997	26	99.1	98.5
1313.9678	Streptococcus pneumoniae strain MA28	Good	WGS	2160	2078289	99.5	0.2	171	22155	30	99.1	98.5
1313.9887	Streptococcus pneumoniae strain S-030	Good	WGS	2191	2089627	99.8	0.6	175	18441	34	99.1	98.4
1313.9650	Streptococcus pneumoniae strain S-055	Good	WGS	2179	2092120	100	1.1	145	24063	28	99.1	98.5
1313.9864	Streptococcus pneumoniae strain B532	Good	WGS	2269	2149265	100	0	171	23749	30	99.2	98.7
1313.9828	Streptococcus pneumoniae strain 1437-96	Good	WGS	2322	2169738	99.8	0	182	20613	34	99	98.4
1313.9747	Streptococcus pneumoniae strain 8454	Good	WGS	2232	2120078	100	0.2	154	26828	25	99.1	98.4
1313.9782	Streptococcus pneumoniae strain 8140	Good	WGS	2209	2102142	100	0.5	153	24041	26	99.2	98.5
1313.9560	Streptococcus pneumoniae strain 5195	Good	WGS	2220	2124364	100	0.2	158	24388	29	99.1	98.4
1313.9749	Streptococcus pneumoniae strain 4826	Good	WGS	2179	2091995	100	0.2	142	28014	25	99.3	98.7
1313.9888	Streptococcus pneumoniae strain SA1	Good	WGS	2288	2160149	100	0	178	19734	36	99.2	98.6
1313.9922	Streptococcus pneumoniae strain SA8	Good	WGS	2283	2164328	99.8	0.2	178	19882	35	99.2	98.5
1313.9921	Streptococcus pneumoniae strain SA5	Good	WGS	2148	2040769	99.3	0	209	15241	37	99	98.4
1313.9614	Streptococcus pneumoniae strain SA4	Good	WGS	2296	2202917	100	0.2	158	24167	28	99.2	98.6
1313.9919	Streptococcus pneumoniae strain SA36	Good	WGS	2269	2151534	100	0	165	21768	33	99.2	98.6
1313.9916	Streptococcus pneumoniae strain SA34	Good	WGS	2426	2278543	99.8	2	237	15006	41	99.3	98.4
1313.9638	Streptococcus pneumoniae strain SA61	Good	WGS	2301	2174711	100	0	163	20740	32	99.3	98.6
1313.9577	Streptococcus pneumoniae strain SA57	Good	WGS	2227	2127255	100	0.1	162	20754	30	99.2	98.5
