genome.genome_id	genome.additional_metadata	genome.altitude	genome.antimicrobial_resistance	genome.antimicrobial_resistance_evidence	genome.assembly_accession	genome.assembly_method	genome.bioproject_accession	genome.biosample_accession	genome.biovar	genome.body_sample_site	genome.body_sample_subsite	genome.cds	genome.cds_ratio	genome.cell_shape	genome.checkm_completeness	genome.checkm_contamination	genome.chromosomes	genome.class	genome.coarse_consistency	genome.collection_date	genome.collection_year	genome.common_name	genome.completion_date	genome.contig_l50	genome.contig_n50	genome.contigs	genome.core_families	genome.core_family_ratio	genome.culture_collection	genome.date_inserted	genome.date_modified	genome.depth	genome.disease	genome.family	genome.fine_consistency	genome.gc_content	genome.genbank_accessions	genome.genome_id	genome.genome_length	genome.genome_name	genome.genome_quality	genome.genome_quality_flags	genome.genome_status	genome.genus	genome.geographic_location	genome.gram_stain	genome.habitat	genome.host_age	genome.host_gender	genome.host_health	genome.host_name	genome.hypothetical_cds	genome.hypothetical_cds_ratio	genome.isolation_comments	genome.isolation_country	genome.isolation_site	genome.isolation_source	genome.kingdom	genome.latitude	genome.longitude	genome.missing_core_family_ids	genome.mlst	genome.motility	genome.ncbi_project_id	genome.nearest_genomes	genome.optimal_temperature	genome.order	genome.organism_name	genome.other_clinical	genome.other_environmental	genome.other_typing	genome.outgroup_genomes	genome.owner	genome.oxygen_requirement	genome.p2_genome_id	genome.partial_cds	genome.partial_cds_ratio	genome.pathovar	genome.patric_cds	genome.phylum	genome.plasmids	genome.plfam_cds	genome.plfam_cds_ratio	genome.public	genome.publication	genome.reference_genome	genome.refseq_accessions	genome.refseq_cds	genome.refseq_project_id	genome.rrna	genome.salinity	genome.sequencing_centers	genome.sequencing_depth	genome.sequencing_platform	genome.sequencing_status	genome.serovar	genome.species	genome.sporulation	genome.sra_accession	genome.strain	genome.taxon_id	genome.taxon_lineage_ids	genome.taxon_lineage_names	genome.taxonomy	genome.temperature_range	genome.text	genome.trna	genome.type_strain	genome.user_read	genome.user_write
1360.298	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:University College Cork				GCA_002078995.1		PRJNA320711	SAMN04956293										Bacilli		2012	2012	Lactococcus_lactis_subsp_lactis	2017-04-04T00:00:00Z			1				2017-12-30T02:33:45.802Z	2017-12-30T02:33:45.802Z			Streptococcaceae		34.22	CP016727	1360.298	49307	Lactococcus lactis subsp. lactis strain UC08			Plasmid	Lactococcus	Italy										Italy		Fermented Meat Product	Bacteria									Lactobacillales						PATRIC@patricbrc.org						55	Firmicutes	1			1	28356072			52				University College Cork					Lactococcus lactis subsp. lactis			UC08	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis						
1358.459	sample_type:cell culture				GCA_003722275.1	SPAdes v. 3.11.1; Bandage v. 0.8.1; GAP4	PRJNA503975	SAMN10387363				2477	1.0470598				1	Bacilli	99.9	1984	1984	Lactococcus_lactis	2018-11-13T00:00:00Z	0	2365672	1				2018-11-29T09:57:53.845Z	2018-11-29T09:57:53.845Z			Streptococcaceae	99.8	35.328075	CP033607	1358.459	2365672	Lactococcus lactis strain IL1403	Good		Complete	Lactococcus	France							512	0.20670165		France			Bacteria									Lactobacillales						PATRIC@patricbrc.org			7	0.0028259992		2477	Firmicutes		2422	0.9777957	1				2342		6		Micalis Institute	175.0x	Illumina HiSeq			Lactococcus lactis			IL1403	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			63			
1359.217	sample_type:pure culture				GCA_003346395.1	CLC Genomics Workbench v. 7.5.1	PRJNA474823	SAMN09398936				2594	1.04		100	0		Bacilli	99.6	2013	2013	Lactococcus_lactis_subsp_cremoris	2018-07-30T00:00:00Z	4	227423	33				2018-09-30T01:57:28.937Z	2018-09-30T01:57:28.937Z			Streptococcaceae	99.5	35.568222	QMJD01000000	1359.217	2488720	Lactococcus lactis subsp. cremoris strain KMB_596	Good		WGS	Lactococcus	Slovakia							612	0.24	isolated from bryndza cheese were selected and submitted for comparative genomics	Slovakia		ovine cheese	Bacteria									Lactobacillales			env_biome:farm			PATRIC@patricbrc.org			0	0		2594	Firmicutes		2503	0.96	1				2481		1		Faculty of Natural Sciences of the Comenius University in Bratislava	246x	Illumina MiSeq			Lactococcus lactis subsp. cremoris			KMB_596	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			47			
1358.526	sample_type:whole organism				GCA_003838385.1	CLC workbench v. 10.1.1	PRJNA492214	SAMN10095201				2485	1.0274093					Bacilli	99.9	2016-01-01	2016	Lactococcus_lactis	2018-11-26T00:00:00Z	3	225891	45				2019-01-30T04:41:33.196Z	2019-01-30T04:41:33.196Z			Streptococcaceae	99.6	35.077705	RAGE01000000	1358.526	2418705	Lactococcus lactis strain 1064-E11	Good		WGS	Lactococcus	Spain							542	0.21810865		Spain		laboratory	Bacteria									Lactobacillales						PATRIC@patricbrc.org			28	0.011267605		2485	Firmicutes		2395	0.96378267	1	30455679			2373		1		Chr. Hansen	72x	Illumina MiSeq			Lactococcus lactis			1064-E11	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			48			
1358.528	sample_type:whole organism				GCA_003839605.1	CLC workbench v. 10.1.1	PRJNA492214	SAMN10095194				2440	1.0209782					Bacilli	99.9	2016-01-01	2016	Lactococcus_lactis	2018-11-26T00:00:00Z	3	190683	36				2019-01-30T05:25:04.272Z	2019-01-30T05:25:04.272Z			Streptococcaceae	99.6	35.101933	RAGL01000000	1358.528	2389865	Lactococcus lactis strain 517-C6	Good		WGS	Lactococcus	Spain							539	0.22090164		Spain		laboratory	Bacteria									Lactobacillales						PATRIC@patricbrc.org			21	0.008606558		2440	Firmicutes		2357	0.9659836	1	30455679			2328		1		Chr. Hansen	41x	Illumina MiSeq			Lactococcus lactis			517-C6	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			48			
1358.531	sample_type:whole organism				GCA_003839715.1	CLC workbench v. 10.1.1	PRJNA492214	SAMN10095189				2629	1.057414					Bacilli	100	2016-01-01	2016	Lactococcus_lactis	2018-11-26T00:00:00Z	5	101214	81				2019-01-30T05:09:57.104Z	2019-01-30T05:09:57.104Z			Streptococcaceae	99.8	34.92168	RAGQ01000000	1358.531	2486254	Lactococcus lactis strain L98	Good		WGS	Lactococcus	Spain							650	0.2472423		Spain		laboratory	Bacteria									Lactobacillales						PATRIC@patricbrc.org			25	0.009509319		2629	Firmicutes		2530	0.9623431	1	30455679			2492		1		Chr. Hansen	108x	Illumina HiSeq			Lactococcus lactis			L98	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			47			
1358.536	sample_type:whole organism				GCA_003841285.1	CLC workbench v. 10.1.1	PRJNA492214	SAMN10095191				2581	1.053092					Bacilli	100	2016-01-01	2016	Lactococcus_lactis	2018-11-26T00:00:00Z	6	124123	65				2019-01-30T05:41:44.967Z	2019-01-30T05:41:44.967Z			Streptococcaceae	99.7	34.92216	RAGO01000000	1358.536	2450878	Lactococcus lactis strain L98-E2	Good		WGS	Lactococcus	Spain							643	0.24912825		Spain		laboratory	Bacteria									Lactobacillales						PATRIC@patricbrc.org			19	0.007361488		2581	Firmicutes		2501	0.9690043	1	30455679			2452		1		Chr. Hansen	65x	Illumina MiSeq			Lactococcus lactis			L98-E2	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			48			
1358.540	sample_type:whole organism				GCA_003841385.1	CLC workbench v. 10.1.1	PRJNA492214	SAMN10095187				2956	1.0817881					Bacilli	100	2016-01-01	2016	Lactococcus_lactis	2018-11-26T00:00:00Z	5	193984	78				2019-01-30T05:56:41.964Z	2019-01-30T05:56:41.964Z			Streptococcaceae	99.8	34.892765	RAGS01000000	1358.540	2732513	Lactococcus lactis strain L62-C9	Good		WGS	Lactococcus	Spain							836	0.28281462		Spain		laboratory	Bacteria									Lactobacillales						PATRIC@patricbrc.org			29	0.009810555		2956	Firmicutes		2853	0.9651556	1	30455679			2793		1		Chr. Hansen	105x	Illumina MiSeq			Lactococcus lactis			L62-C9	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			51			
1358.768					GCA_004123105.1	SOAPdenovo v. 2.04	PRJNA513828	SAMN10782653				3062	1.1007582					Bacilli	100	2012-08-15	2012	Lactococcus_lactis	2019-01-30T00:00:00Z	3	354220	79				2019-07-16T10:41:28.275Z	2019-07-16T10:41:28.275Z			Streptococcaceae	99.9	34.91662	SDJV01000000	1358.768	2781719	Lactococcus lactis strain QH27_1	Good		WGS	Lactococcus	China: Tibet							842	0.27498367		China		Tibet kefir	Bacteria									Lactobacillales						PATRIC@patricbrc.org			36	0.011757022		3062	Firmicutes		2883	0.9415415	1				2872		2		Beijing Technology and Business University	395.0x	Illumina MiSeq			Lactococcus lactis			QH27_1	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			59			
1360.524					GCA_005864305.1	SPAdes v. 3.6.1	PRJNA543085	SAMN11653947				2984	1.0822107					Bacilli	100	2003	2003	Lactococcus_lactis_subsp_lactis	2019-05-23T00:00:00Z	5	234031	49				2019-07-16T10:43:19.527Z	2019-07-16T10:43:19.527Z			Streptococcaceae	99.8	34.90849	VBTB01000000	1360.524	2757319	Lactococcus lactis subsp. lactis strain FAM 17927	Good		WGS	Lactococcus	Switzerland							832	0.27882037				goat milk	Bacteria									Lactobacillales						PATRIC@patricbrc.org			27	0.009048257		2984	Firmicutes		2869	0.9614611	1				2809		3		Agroscope	53x	Illumina			Lactococcus lactis subsp. lactis			FAM 17927	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			63			
1360.295	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:University College Cork				GCA_002078475.1		PRJNA320712	SAMN04956294										Bacilli		2012	2012	Lactococcus_lactis_subsp_lactis	2017-04-04T00:00:00Z			1				2017-12-30T02:33:27.819Z	2017-12-30T02:33:27.819Z			Streptococcaceae		30.82	CP016723	1360.295	15393	Lactococcus lactis subsp. lactis strain UC11			Plasmid	Lactococcus	Italy										Italy		Fermented Meat Product	Bacteria									Lactobacillales						PATRIC@patricbrc.org						23	Firmicutes	1			1	28356072			17				University College Cork					Lactococcus lactis subsp. lactis			UC11	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis						
1360.296	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:University College Cork				GCA_002078475.1		PRJNA320712	SAMN04956294										Bacilli		2012	2012	Lactococcus_lactis_subsp_lactis	2017-04-04T00:00:00Z			1				2017-12-30T02:33:27.967Z	2017-12-30T02:33:27.967Z			Streptococcaceae		30.99	CP016725	1360.296	5238	Lactococcus lactis subsp. lactis strain UC11			Plasmid	Lactococcus	Italy										Italy		Fermented Meat Product	Bacteria									Lactobacillales						PATRIC@patricbrc.org						5	Firmicutes	1			1	28356072			4				University College Cork					Lactococcus lactis subsp. lactis			UC11	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis						
2169526.3					GCA_003116835.1	SPAdes v. 3.11.1	PRJDB6944	SAMD00115858				1705	0.98		96.9	1.6		Bacilli	97	2017-12	2017	Lactococcus_sp_NtB2	2018-04-20T00:00:00Z	4	181959	22			JCM:32569	2018-05-30T15:02:27.685Z	2018-05-30T15:02:27.685Z			Streptococcaceae	96.5	47.52623	BFFO01000000	2169526.3	1734781	Lactococcus sp. NtB2	Good		WGS	Lactococcus			HostAssociated				Nasutitermes takasagoensis	607	0.36	isolated from the gut of the higher termite Nasutitermes takasagoensis			the gut of the higher termite Nasutitermes takasagoensis	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		1705	Firmicutes		1703	1	1				1667		4		University of yamanashi	149x	illumina MiSeq			Lactococcus termiticola			NtB2	2169526	131567::2::1783272::1239::91061::186826::1300::1357::2169526	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus termiticola	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus termiticola			45			
1940789.6	sample_type:tissue sample				GCA_009662295.1	SPAdes v. 3.8.2	PRJNA587631	SAMN13196990				2012	1.0071481				1	Bacilli	98.2	2018-06-10	2018	Lactococcus_petauri	2019-11-14T00:00:00Z	1	1997720	1				2019-11-25T21:28:13.044Z	2019-11-25T21:28:13.044Z			Streptococcaceae	97.7	38.210762	CP045924	1940789.6	1997720	Lactococcus petauri strain CF11	Good		Complete	Lactococcus	China: Baiyun district, Guangzhou city, Guangdong province						Human, Homo sapiens	478	0.23757455		China		feces of woman	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2012	Firmicutes		1928	0.9582505	1						16		Southern Medical University	12.0x	Illumina			Lactococcus petauri			CF11	1940789	131567::2::1783272::1239::91061::186826::1300::1357::1940789	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus petauri	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus petauri			60			
1363.121	collected_by:Neetu Shahi::sample_type:tissue::biomaterial_provider:Neetu Shahi::identified_by:Neetu Shahi				GCA_006782925.1	Velvet v. 1.2.10	PRJNA508270	SAMN10518796				2015	0.98059016					Bacilli	98.7	21-June-2015	2015	Lactococcus_garvieae	2019-07-09T00:00:00Z	4	183585	35				2019-09-30T16:45:51.658Z	2019-09-30T16:45:51.658Z			Streptococcaceae	98.3	38.60077	RSFD01000000	1363.121	2054885	Lactococcus garvieae strain RTCLI04	Good		WGS	Lactococcus	India: Uttarakhand			1 year old	not applicable	lactococcosis	Rainbow trout, Oncorhynchus mykiss	538	0.26699752	isolated from diseased rainbow trout from India	India		Intestine	Bacteria									Lactobacillales		host_description:not applicable::host_disease_outcome:hemorrhagic septicemia::host_disease_stage:chronic::host_health_state:moribund		genotype:not applicable		PATRIC@patricbrc.org			0	0		2015	Firmicutes		1919	0.9523573	1						6		ICAR-Directorate of Coldwater Fisheries Research	14.0x	Illumina			Lactococcus garvieae			RTCLI04	1363	131567::2::1783272::1239::91061::186826::1300::1357::1363	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae			51			
1359.252	sample_type:cell culture::biomaterial_provider:Prof Douwe Van Sinderen, Microbiology BioSciences Institute University College Cork, Cork, Ireland::collected_by:Molecualr Genetics, University of Groningen					SPAdes v. 3.12	PRJNA580226	SAMN13152580				2696	1.1224504					Bacilli	99.9	29-Oct-2015	2015	Lactococcus_lactis_subsp_cremoris	2019-11-13T00:00:00Z	29	20700	317				2019-11-25T21:22:20.887Z	2019-11-25T21:22:20.887Z			Streptococcaceae	98.5	35.062836	WJUY01000000	1359.252	2401888	Lactococcus lactis subsp. cremoris strain ML8	Good		WGS	Lactococcus								581	0.21550445					Bacteria									Lactobacillales						PATRIC@patricbrc.org			7	0.002596439		2696	Firmicutes		2623	0.97292286	1				2536		2		University of Groningen	300x	Illumina HiSeq			Lactococcus lactis subsp. cremoris			ML8	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			53			
1360.549	sample_type:cell culture::biomaterial_provider:Prof Douwe Van Sinderen, Microbiology BioSciences Institute University College Cork, Cork, Ireland::collected_by:Molecualr Genetics, University of Groningen					SPAdes v. 3.12	PRJNA580226	SAMN13152587				2431	1.0577061					Bacilli	99.9	29-Oct-2015	2015	Lactococcus_lactis_subsp_lactis	2019-11-13T00:00:00Z	8	84205	68				2019-11-25T21:25:13.368Z	2019-11-25T21:25:13.368Z			Streptococcaceae	99.8	35.108532	WJUS01000000	1360.549	2298370	Lactococcus lactis subsp. lactis strain IL1403	Good		WGS	Lactococcus								514	0.21143562					Bacteria									Lactobacillales						PATRIC@patricbrc.org			2	0.00082270673		2431	Firmicutes		2377	0.9777869	1				2304		3		University of Groningen	300x	Illumina HiSeq			Lactococcus lactis subsp. lactis			IL1403	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			53			
1360.551	sample_type:cell culture::biomaterial_provider:Molecualr Genetics, University of Groningen::collected_by:Molecualr Genetics, University of Groningen					SPAdes v. 3.12	PRJNA580226	SAMN13152590				2354	1.0415934					Bacilli	99.9	29-Oct-2015	2015	Lactococcus_lactis_subsp_lactis	2019-11-13T00:00:00Z	8	88900	53				2019-11-25T21:25:34.907Z	2019-11-25T21:25:34.907Z			Streptococcaceae	99.6	35.109795	WJUP01000000	1360.551	2259999	Lactococcus lactis subsp. lactis strain Bu2-60	Good		WGS	Lactococcus								493	0.20943075					Bacteria									Lactobacillales						PATRIC@patricbrc.org			5	0.002124044		2354	Firmicutes		2304	0.9787596	1				2242		3		University of Groningen	300x	Illumina HiSeq			Lactococcus lactis subsp. lactis			Bu2-60	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			52			
